pubchem_id,common_name,iupac_name,smile,inchi,taste,odor,flavor_profile,fema_flavor_profile,fooddb_flavor_profile,bitter,super_sweet,bitterdb_id,flavornet_id,fooddb_id,supersweetdb_id,fema_number,cas_id,functional_groups,bond_stereo_count,undefined_atom_stereocenter_count,heavy_atom_count,hba_count,hbd_count,synthetic,natural,charge,isotope_atom_count,molecular_weight,fenoroli_and_os,exact_mass,volume3d,unknown_natural,covalently_bonded_unit_count,undefined_bond_stereocenter_count,num_rotatablebonds,defined_bond_stereocenter_count,xlogp,topological_polor_surfacearea,defined_atom_stereocenter_count,atom_stereo_count,complexity,monoisotopic_mass,has_odor,one_tag,has_bitter,no_sweet,has_sweet,fruity,green,floral,woody,herbal,only_sweet,sweet_and_something_else
6386721,"2,4-Hexadienyl propionate","[(2E,4E)-hexa-2,4-dienyl] propanoate",CCC(=O)OCC=CC=CC,"InChI=1S/C9H14O2/c1-3-5-6-7-8-11-9(10)4-2/h3,5-7H,4,8H2,1-2H3/b5-3+,7-6+",,,"['pineapple', 'wine', 'sweet', 'tropical', 'fruity']",Fruit,pineapple@wine@sweet@tropical@fruity,0,,,0,FDB009562,,4131,16491-25-1@95994-92-6,carboxylic acid derivative@carboxylic acid ester@alkene,2,0,11,2,0,0,0,0,0,154.209,0,154.099,134.5,0,1,0,5,2,2.1,26.3,0,0,157.0,154.099,-1,0,0,0,1,1,0,0,0,0,0,1
6420388,3-Methyl-3-sulfanylbutyl acetate,(3-methyl-3-sulfanylbutyl) acetate,CC(=O)OCCC(C)(C)S,"InChI=1S/C7H14O2S/c1-6(8)9-5-4-7(2,3)10/h10H,4-5H2,1-3H3",,,"['sweet', 'sulfurous', 'fruity']","Pepper, Vinegar",sweet@sulfurous@fruity,0,,,0,FDB018760,,4324,50746-09-3,carboxylic acid derivative@carboxylic acid ester@thiol (sulfanyl compound)@alkylthiol,0,0,10,3,1,0,1,0,0,162.247,1,162.071,130.0,1,1,0,4,0,1.4,27.3,0,0,121.0,162.071,-1,0,0,0,1,1,0,0,0,0,0,1
6427076,"3,6-Dimethyl-3,3a,4,5-tetrahydrobenzofuran-2(7aH)-one","3,6-dimethyl-3a,4,5,7a-tetrahydro-3H-1-benzofuran-2-one",CC1C2CCC(=CC2OC1=O)C,"InChI=1S/C10H14O2/c1-6-3-4-8-7(2)10(11)12-9(8)5-6/h5,7-9H,3-4H2,1-2H3",,,"['sweet', 'woody', 'spicy']",,sweet@woody@spicy,0,,,1,FDB009603,,4140,182699-77-0@57743-63-2,carboxylic acid derivative@carboxylic acid ester@lactone@alkene@heterocyclic compound,0,3,12,2,0,0,0,0,0,166.22,1,166.099,134.5,0,1,0,0,0,1.7,26.3,0,3,242.0,166.099,-1,0,0,0,1,0,0,0,1,0,0,1
6428458,Methyl cis-cinnamate,methyl (Z)-3-phenylprop-2-enoate,COC(=O)C=CC1=CC=CC=C1,"InChI=1S/C10H10O2/c1-12-10(11)8-7-9-5-3-2-4-6-9/h2-8H,1H3/b8-7-",,,"['strawberry', 'sweet', 'balsam', 'cherry', 'cinnamon']",,strawberry@sweet@balsam@cherry@cinnamon,0,,,0,FDB012001,,,19713-73-6@103-26-4,carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound,1,0,12,2,0,0,1,0,0,162.188,0,162.068,135.0,0,1,0,3,1,2.6,26.3,0,0,167.0,162.068,-1,0,0,0,1,0,0,0,0,0,0,1
6428573,CHEBI:88903,"2-[(2R,5S)-5-ethenyl-5-methyloxolan-2-yl]propan-2-ol",CC1(CCC(O1)C(C)(C)O)C=C,"InChI=1S/C10H18O2/c1-5-10(4)7-6-8(12-10)9(2,3)11/h5,8,11H,1,6-7H2,2-4H3/t8-,10-/m1/s1",,,"['floral', 'earthy', 'sweet', 'woody', 'flower']",,floral@earthy@sweet@woody@flower,0,,,0,FDB020534,,,5989-33-3,hydroxy compound@alcohol@tertiary alcohol@ether@dialkyl ether@alkene@heterocyclic compound,0,0,12,2,1,0,1,0,0,170.252,0,170.131,142.4,0,1,0,2,0,1.4,29.5,2,2,186.0,170.131,-1,0,0,0,1,0,0,0,0,0,0,1
6428929,3-hydroxy-4-phenylbutan-2-one,3-hydroxy-4-phenylbutan-2-one,CC(=O)C(CC1=CC=CC=C1)O,"InChI=1S/C10H12O2/c1-8(11)10(12)7-9-5-3-2-4-6-9/h2-6,10,12H,7H2,1H3",,,"['creamy', 'fruity', 'sweet']",,creamy@fruity@sweet,0,,,0,FDB009609,,4052,5355-63-5,carbonyl compound@ketone@hydroxy compound@alcohol@secondary alcohol@aromatic compound,0,1,12,2,1,0,1,0,0,164.204,1,164.084,136.4,0,1,0,3,0,1.3,37.3,0,1,148.0,164.084,-1,0,0,0,1,1,0,0,0,0,0,1
6429333,2-Phenyl-2-Butenal,(E)-2-phenylbut-2-enal,CC=C(C=O)C1=CC=CC=C1,"InChI=1S/C10H10O/c1-2-9(8-11)10-6-4-3-5-7-10/h2-8H,1H3/b9-2-",,,"['cortex', 'radish', 'narcissus', 'sweet', 'beany', 'honey', 'cocoa', 'nutty']","Cocoa, Roast, Rum",cortex@radish@narcissus@sweet@beany@honey@cocoa@nutty,0,,,0,FDB008257,,3224,55088-52-3@54075-09-1@4411-89-6,carbonyl compound@aldehyde@alkene@aromatic compound,1,0,11,1,0,0,1,0,0,146.189,1,146.073,126.8,0,1,0,2,1,2.2,17.1,0,0,152.0,146.073,-1,0,0,0,1,0,0,0,0,0,0,1
6430754,10-epi-gamma-Eudesmol,"2-[(2R,4aS)-4a,8-dimethyl-2,3,4,5,6,7-hexahydro-1H-naphthalen-2-yl]propan-2-ol",CC1=C2CC(CCC2(CCC1)C)C(C)(C)O,"InChI=1S/C15H26O/c1-11-6-5-8-15(4)9-7-12(10-13(11)15)14(2,3)16/h12,16H,5-10H2,1-4H3/t12-,15+/m1/s1",,,"['floral', 'sweet', 'woody', 'wood', 'flower']",,floral@sweet@woody@wood@flower,0,,,1,FDB029761,,,15051-81-7,hydroxy compound@alcohol@tertiary alcohol@alkene,0,0,16,1,1,0,1,0,0,222.372,1,222.198,185.9,0,1,0,1,0,3.4,20.2,2,2,313.0,222.198,-1,0,0,0,1,0,0,0,0,0,0,1
6431015,Cedr-8-ene,,CC1CCC2C13CC=C(C(C3)C2(C)C)C,"InChI=1S/C15H24/c1-10-7-8-15-9-12(10)14(3,4)13(15)6-5-11(15)2/h7,11-13H,5-6,8-9H2,1-4H3/t11-,12+,13+,15+/m1/s1",,,"['sweet', 'woody', 'fresh', 'cedar']",,sweet@woody@fresh@cedar,0,,,0,FDB003904,,,469-61-4@11028-42-5,alkene,0,0,15,0,0,0,1,0,0,204.357,1,204.188,171.5,0,1,0,0,0,4.6,0.0,4,4,323.0,204.188,-1,0,0,0,1,0,0,0,1,0,0,1
6432005,gamma-Eudesmol,"2-[(2R,4aR)-4a,8-dimethyl-2,3,4,5,6,7-hexahydro-1H-naphthalen-2-yl]propan-2-ol",CC1=C2CC(CCC2(CCC1)C)C(C)(C)O,"InChI=1S/C15H26O/c1-11-6-5-8-15(4)9-7-12(10-13(11)15)14(2,3)16/h12,16H,5-10H2,1-4H3/t12-,15-/m1/s1",,,"['wax', 'sweet', 'waxy']",,wax@sweet@waxy,0,,,1,FDB020791,,,1209-71-8,hydroxy compound@alcohol@tertiary alcohol@alkene,0,0,16,1,1,0,1,0,0,222.372,1,222.198,186.0,0,1,0,1,0,3.4,20.2,2,2,313.0,222.198,-1,0,0,0,1,0,0,0,0,0,0,1
6432902,Isopropyl 2-methylisocrotonate,propan-2-yl (Z)-2-methylbut-2-enoate,CC=C(C)C(=O)OC(C)C,"InChI=1S/C8H14O2/c1-5-7(4)8(9)10-6(2)3/h5-6H,1-4H3/b7-5-",,,"['mint', 'spice', 'vegetable', 'sweet', 'green']",Green,mint@spice@vegetable@sweet@green,0,,,0,FDB016738,,3229,61692-76-0@1733-25-1,carboxylic acid derivative@carboxylic acid ester@alkene,1,0,10,2,0,0,0,0,0,142.198,0,142.099,121.9,0,1,0,3,1,2.1,26.3,0,0,145.0,142.099,-1,0,0,0,1,0,1,0,0,0,0,1
6432903,Phenethyl 2-methylisocrotonate,2-phenylethyl (Z)-2-methylbut-2-enoate,CC=C(C)C(=O)OCCC1=CC=CC=C1,"InChI=1S/C13H16O2/c1-3-11(2)13(14)15-10-9-12-7-5-4-6-8-12/h3-8H,9-10H2,1-2H3/b11-3-",,,"['rose', 'herbal', 'oily', 'sweet', 'leaf', 'natural', 'green']",,rose@herbal@oily@sweet@leaf@natural@green,0,,,0,FDB016742,,,61692-79-3@55719-85-2,carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound,1,0,15,2,0,0,0,0,0,204.269,0,204.115,173.2,0,1,0,5,1,3.3,26.3,0,0,225.0,204.115,-1,0,0,0,1,0,0,0,0,0,0,1
6433750,"(5E)-3,5-dimethylocta-1,5,7-trien-3-ol","(5E)-3,5-dimethylocta-1,5,7-trien-3-ol",CC(=CC=C)CC(C)(C=C)O,"InChI=1S/C10H16O/c1-5-7-9(3)8-10(4,11)6-2/h5-7,11H,1-2,8H2,3-4H3/b9-7+",,,"['fennel', 'sweet', 'ginger', 'tropical', 'myrcene', 'hyacinth', 'ocimene']",,fennel@sweet@ginger@tropical@myrcene@hyacinth@ocimene,0,,,0,FDB014436,,,,hydroxy compound@alcohol@tertiary alcohol@alkene,1,1,11,1,1,0,1,0,0,152.237,0,152.12,137.6,0,1,0,4,1,2.8,20.2,0,1,179.0,152.12,-1,0,0,0,1,0,0,0,0,0,0,1
6434541,"(Z,z)-3,6-nonadien-1-ol","(3Z,6Z)-nona-3,6-dien-1-ol",CCC=CCC=CCCO,"InChI=1S/C9H16O/c1-2-3-4-5-6-7-8-9-10/h3-4,6-7,10H,2,5,8-9H2,1H3/b4-3-,7-6-",,,"['honeydew', 'green', 'waxy', 'oily', 'sweet', 'melon', 'cucumber']",Green,honeydew@green@waxy@oily@sweet@melon@cucumber,0,,,0,FDB002936,,3885,53046-97-2,hydroxy compound@alcohol@primary alcohol@alkene,2,0,10,1,1,0,1,0,0,140.226,0,140.12,127.0,0,1,0,5,2,2.3,20.2,0,0,103.0,140.12,-1,0,0,0,1,0,1,0,0,0,0,1
6435825,Propyl 2-furanacrylate,propyl (Z)-3-(furan-2-yl)prop-2-enoate,CCCOC(=O)C=CC1=CC=CO1,"InChI=1S/C10H12O3/c1-2-7-13-10(11)6-5-9-4-3-8-12-9/h3-6,8H,2,7H2,1H3/b6-5-",,,"['bitter', 'sweet', 'caramel', 'fruity', 'spice']",Spice,caramel@spice@bitter@sweet@fruity,0,,795.0,0,FDB016863,,2945,623-22-3,carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound@heterocyclic compound,1,0,13,3,0,0,0,0,0,180.203,0,180.079,145.9,0,1,0,5,1,2.2,39.4,0,0,187.0,180.079,-1,0,0,0,1,0,0,0,0,0,0,1
6435834,Alpha-Amylcinnamyl Formate,[(2Z)-2-benzylideneheptyl] formate,CCCCCC(=CC1=CC=CC=C1)COC=O,"InChI=1S/C15H20O2/c1-2-3-5-10-15(12-17-13-16)11-14-8-6-4-7-9-14/h4,6-9,11,13H,2-3,5,10,12H2,1H3/b15-11-",,,"['oily', 'sweet', 'herbal', 'green']",Green,oily@sweet@herbal@green,0,,,0,FDB015064,,2066,7493-79-0,carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound,1,0,17,2,0,0,0,0,0,232.323,1,232.146,199.4,0,1,0,8,1,4.9,26.3,0,0,227.0,232.146,-1,0,0,0,1,0,0,0,0,0,0,1
6435837,2-(4-METHYLCYCLOHEX-3-EN-1-YL)PROPAN-2-YL (2E)-3-PHENYLPROP-2-ENOATE,2-(4-methylcyclohex-3-en-1-yl)propan-2-yl (E)-3-phenylprop-2-enoate,CC1=CCC(CC1)C(C)(C)OC(=O)C=CC2=CC=CC=C2,"InChI=1S/C19H24O2/c1-15-9-12-17(13-10-15)19(2,3)21-18(20)14-11-16-7-5-4-6-8-16/h4-9,11,14,17H,10,12-13H2,1-3H3/b14-11+",,,"['moscato', 'wine', 'sweet', 'nutmeg', 'balsam']",Fruit,moscato@wine@sweet@nutmeg@balsam,0,,,0,FDB017260,,3051,10024-56-3,carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound,1,1,21,2,0,0,0,0,0,284.399,0,284.178,236.8,0,1,0,5,1,4.5,26.3,0,1,411.0,284.178,-1,0,0,0,1,0,0,0,0,0,0,1
6436627,Ocimen quintoxide,"5-[(Z)-but-2-en-2-yl]-2,2-dimethyloxolane",CC=C(C)C1CCC(O1)(C)C,"InChI=1S/C10H18O/c1-5-8(2)9-6-7-10(3,4)11-9/h5,9H,6-7H2,1-4H3/b8-5-",,,"['citrus', 'herbal', 'sweet', 'woody', 'celery', 'minty', 'spicy', 'green']",Fruit,citrus@herbal@sweet@woody@celery@minty@spicy@green,0,,,0,FDB017424,,3665,56058-70-9@7416-35-5,ether@dialkyl ether@alkene@heterocyclic compound,1,1,11,1,0,0,1,0,0,154.253,0,154.136,135.9,0,1,0,1,1,2.7,9.2,0,1,168.0,154.136,-1,0,0,0,1,0,0,0,0,0,0,1
6437720,Citronellyl cinnamate,"3,7-dimethyloct-6-enyl (E)-3-phenylprop-2-enoate",CC(CCC=C(C)C)CCOC(=O)C=CC1=CC=CC=C1,"InChI=1S/C19H26O2/c1-16(2)8-7-9-17(3)14-15-21-19(20)13-12-18-10-5-4-6-11-18/h4-6,8,10-13,17H,7,9,14-15H2,1-3H3/b13-12+",,,"['red rose', 'sweet', 'palmarosa', 'mellow']",,red rose@sweet@palmarosa@mellow,0,,,0,FDB018440,,,10482-79-8,carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound,1,1,21,2,0,0,0,0,0,286.415,0,286.193,248.9,0,1,0,9,1,6.3,26.3,0,1,345.0,286.193,-1,0,0,0,1,0,0,0,0,0,0,1
6453284,"Phenol, 2-ethoxy-4-(methoxymethyl)-",2-ethoxy-4-(methoxymethyl)phenol,CCOC1=C(C=CC(=C1)COC)O,"InChI=1S/C10H14O3/c1-3-13-10-6-8(7-12-2)4-5-9(10)11/h4-6,11H,3,7H2,1-2H3",,,"['vanilla', 'carnation', 'spicy', 'sweet']",,vanilla@carnation@spicy@sweet,0,,,0,FDB017691,,,5595-79-9,hydroxy compound@phenol or hydroxyhetarene@ether@dialkyl ether@alkyl aryl ether@aromatic compound,0,0,13,3,1,0,0,0,0,182.219,0,182.094,147.4,0,1,0,4,0,1.6,38.7,0,0,138.0,182.094,-1,0,0,0,1,0,0,0,0,0,0,1
6997366,(E)-hex-2-enoate,(E)-hex-2-enoate,CCCC=CC(=O)[O-],"InChI=1S/C6H10O2/c1-2-3-4-5-6(7)8/h4-5H,2-3H2,1H3,(H,7,8)/p-1/b5-4+",,,"['warm', 'must', 'powerful', 'fat', 'herbal', 'sweet', 'fruity']",,warm@must@powerful@fat@herbal@sweet@fruity,0,,,0,FDB008086,,,,anion@carboxylic acid derivative@carboxylic acid salt@alkene,1,0,8,2,0,0,1,-1,0,113.136,0,113.06,97.2,0,1,0,2,1,2.2,40.1,0,0,89.2,113.06,-1,0,0,0,1,0,0,0,0,0,0,1
9833996,Ethyl 3-mercaptobutyrate,ethyl 3-sulfanylbutanoate,CCOC(=O)CC(C)S,"InChI=1S/C6H12O2S/c1-3-8-6(7)4-5(2)9/h5,9H,3-4H2,1-2H3",,,"['sour', 'sweet', 'roasted']",Savory,sour@sweet@roasted,0,,,0,FDB009396,,3977,156472-94-5,carboxylic acid derivative@carboxylic acid ester@thiol (sulfanyl compound)@alkylthiol,0,1,9,3,1,0,0,0,0,148.22,1,148.056,117.4,0,1,0,4,0,1.1,27.3,0,1,93.1,148.056,-1,0,0,0,1,0,0,0,0,0,0,1
10920542,2-hydroxy-5-methyl-3-hexanone,2-hydroxy-5-methylhexan-3-one,CC(C)CC(=O)C(C)O,"InChI=1S/C7H14O2/c1-5(2)4-7(9)6(3)8/h5-6,8H,4H2,1-3H3",,,"['chocolate', 'sweet']",,chocolate@sweet,0,,,0,FDB009605,,,246511-74-0,carbonyl compound@ketone@hydroxy compound@alcohol@secondary alcohol,0,1,9,2,1,0,0,0,0,130.187,1,130.099,110.7,0,1,0,3,0,1.0,37.3,0,1,97.1,130.099,-1,0,0,0,1,0,0,0,0,0,0,1
11040937,Methyl (2Z)-Oct-2-Enoate,methyl (Z)-oct-2-enoate,CCCCCC=CC(=O)OC,"InChI=1S/C9H16O2/c1-3-4-5-6-7-8-9(10)11-2/h7-8H,3-6H2,1-2H3/b8-7-",,,"['waxy', 'oily', 'sweet', 'fruity', 'costus', 'pear', 'hairy', 'violet']",,waxy@oily@sweet@fruity@costus@pear@hairy@violet,0,,,0,FDB016571,,,68854-59-1@7367-81-9,carboxylic acid derivative@carboxylic acid ester@alkene,1,0,11,2,0,0,0,0,0,156.225,0,156.115,135.8,0,1,0,6,1,3.0,26.3,0,0,128.0,156.115,-1,0,0,0,1,1,0,0,0,0,0,1
11074431,Acesulfame potassium,"potassium;6-methyl-2,2-dioxo-1-oxa-2$l^{6}-thia-3-azanidacyclohex-5-en-4-one",CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],"InChI=1S/C4H5NO4S.K/c1-3-2-4(6)5-10(7,8)9-3;/h2H,1H3,(H,5,6);/q;+1/p-1",,,"['odorless', 'bitter', 'sweet']",,odorless@bitter,1,Sweet,,0,FDB012173,10848.0,,55589-62-3,cation@anion@carboxylic acid derivative@sulfuric acid derivative@sulfuric acid amide@alkene@heterocyclic compound,0,0,11,5,0,1,0,0,0,201.237,0,200.95,,0,2,0,0,0,,69.8,0,0,288.0,200.95,-1,0,0,0,1,0,0,0,0,0,0,1
11084346,"4,5-dimethyl-2-pentyl-1,3-dioxolane","4,5-dimethyl-2-pentyl-1,3-dioxolane",CCCCCC1OC(C(O1)C)C,"InChI=1S/C10H20O2/c1-4-5-6-7-10-11-8(2)9(3)12-10/h8-10H,4-7H2,1-3H3",,,"['fatty', 'sweet', 'green']",Green,fatty@sweet@green,0,,,0,FDB009563,,4384,155639-75-1,acetal@heterocyclic compound,0,2,12,2,0,0,0,0,0,172.268,1,172.146,147.1,0,1,0,4,0,3.1,18.5,0,2,115.0,172.146,-1,0,0,0,1,0,1,0,0,0,0,1
11228779,SCHEMBL36941,ethyl 2-hydroxyprop-2-enoate,CCOC(=O)C(=C)O,"InChI=1S/C5H8O3/c1-3-8-5(7)4(2)6/h6H,2-3H2,1H3",,,"['citrus', 'caramel', 'wine_like', 'vegetable', 'ether', 'sharp', 'fatty', 'floral', 'earthy', 'woody', 'sweet', 'fruity', 'rum', 'herbaceous', 'nutty', 'meaty', 'spicy', 'green']",,citrus@caramel@wine_like@vegetable@ether@sharp@fatty@floral@earthy@woody@sweet@fruity@rum@herbaceous@nutty@meaty@spicy@green,0,,,0,FDB008294,,,,enol@carboxylic acid derivative@carboxylic acid ester,0,0,8,3,1,0,0,0,0,116.116,0,116.047,92.0,0,1,0,3,0,1.4,46.5,0,0,106.0,116.047,-1,0,0,0,1,0,0,0,0,0,0,1
11253924,"(2Z)-3,7-DIMETHYLOCTA-2,6-DIEN-1-YL BENZOATE","[(2Z)-3,7-dimethylocta-2,6-dienyl] benzoate",CC(=CCCC(=CCOC(=O)C1=CC=CC=C1)C)C,"InChI=1S/C17H22O2/c1-14(2)8-7-9-15(3)12-13-19-17(18)16-10-5-4-6-11-16/h4-6,8,10-12H,7,9,13H2,1-3H3/b15-12-",,,"['rose', 'sweet', 'ylang', 'amber']",,rose@sweet@ylang@amber,0,,,0,FDB011520,,,94-48-4,carboxylic acid derivative@carboxylic acid ester@alkene@aromatic compound,1,0,19,2,0,0,0,0,0,258.361,0,258.162,222.8,0,1,0,7,1,5.1,26.3,0,0,329.0,258.162,-1,0,0,0,1,0,0,0,0,0,0,1
11334208,cycloheptadec-9-en-1-one,(9E)-cycloheptadec-9-en-1-one,C1CCCC=CCCCCCCCC(=O)CCC1,"InChI=1S/C17H30O/c18-17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-17/h1-2H,3-16H2/b2-1+",,,"['animal', 'sweet', 'musk', 'clean', 'dry']",,animal@sweet@musk@clean@dry,0,,,0,FDB003400,,3425,74244-64-7@542-46-1,carbonyl compound@ketone@alkene,1,0,18,1,0,0,0,0,0,250.426,0,250.23,223.0,0,1,0,0,1,6.1,17.1,0,0,208.0,250.23,-1,0,0,0,1,0,0,0,0,0,0,1
11434978,3-(5-Methylfuran-2-yl)acrylaldehyde,(E)-3-(5-methylfuran-2-yl)prop-2-enal,CC1=CC=C(O1)C=CC=O,"InChI=1S/C8H8O2/c1-7-4-5-8(10-7)3-2-6-9/h2-6H,1H3/b3-2+",,,"['sweet', 'spicy']",Spice,sweet@spicy,0,,,0,FDB009834,,4175,108576-22-3@5555-90-8,carbonyl compound@aldehyde@alkene@aromatic compound@heterocyclic compound,1,0,10,2,0,0,0,0,0,136.15,1,136.052,113.1,0,1,0,2,1,1.3,30.2,0,0,140.0,136.052,-1,0,0,0,1,0,0,0,0,0,0,1
11830590,1-Methyl-1-phenylethyl isobutyrate,2-phenylpropan-2-yl 2-methylpropanoate,CC(C)C(=O)OC(C)(C)C1=CC=CC=C1,"InChI=1S/C13H18O2/c1-10(2)12(14)15-13(3,4)11-8-6-5-7-9-11/h5-10H,1-4H3",,,"['peach', 'apricot', 'dry', 'sweet', 'plum', 'fruity', 'green']",Fruit,peach@apricot@dry@sweet@plum@fruity@green,0,,,0,FDB016737,,2388,7774-60-9,carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,15,2,0,0,0,0,0,206.285,1,206.131,171.5,0,1,0,4,0,3.2,26.3,0,0,213.0,206.131,-1,0,0,0,1,0,0,0,0,0,0,1
12510894,"3,5-Heptadien-2-one, 6-methyl-, (3Z)-","(3Z)-6-methylhepta-3,5-dien-2-one",CC(=CC=CC(=O)C)C,"InChI=1S/C8H12O/c1-7(2)5-4-6-8(3)9/h4-6H,1-3H3/b6-4-",,,"['coconut', 'spice', 'sweet', 'woody', 'weedy', 'cinnamon']",,coconut@spice@sweet@woody@weedy@cinnamon,0,,,0,FDB008208,,,1604-28-0,carbonyl compound@ketone@alkene,1,0,9,1,0,0,0,0,0,124.183,0,124.089,112.7,0,1,0,2,1,2.0,17.1,0,0,148.0,124.089,-1,0,0,0,1,0,0,0,1,0,0,1
